Number,Level,Vocabulary,Wordclass,Guide
3581,중급,페이지,명사,를 넘기다
3582,중급,펴내다,동사,책을
3583,중급,편04,의존명사,저쪽 편
3584,중급,편견,명사,을 가지다
3585,중급,편식,명사,이 심하다
3586,중급,편의02,명사,를 봐주다
3587,중급,편히,부사,편히 살다
3588,중급,펼쳐지다,동사,길이
3589,중급,펼치다,동사,책을
3590,중급,평03,명사,이 좋다
3591,중급,평가03,명사,를 받다
3592,중급,평균,명사,을 구하다
3593,중급,평등,명사,을 보장하다
3594,중급,평범하다,형용사,외모가
3595,중급,평상시,명사,와 같다
3596,중급,평생,명사,을 보내다
3597,중급,평화02,명사,를 지키다
3598,중급,평화롭다,형용사,마을이
3599,중급,폐지02,명사,제도의 폐지
3600,중급,포근하다,형용사,잠자리가
3601,중급,포기02,명사,중도 포기
3602,중급,포도주,명사,를 마시다
3603,중급,포장지,명사,로 싸다
3604,중급,포크01,명사,로 찍다
3605,중급,포함02,명사,세금 포함
3606,중급,폭넓다,형용사,범위가
3607,중급,폭력,명사,을 쓰다
3608,중급,폭발01,명사,감정 폭발
3609,중급,폭설02,명사,이 내리다
3610,중급,폭우,명사,가 내리다
3611,중급,폭포01,명사,를 구경하다
3612,중급,표02,명사,로 나타내다
3613,중급,표면,명사,이 거칠다
3614,중급,표시02,명사,가격 표시
3615,중급,표정03,명사,이 밝다
3616,중급,표준01,명사,표준 시간
3617,중급,표준어,명사,를 사용하다
3618,중급,표지01,명사,를 싸다
3619,중급,표지판,명사,을 세우다
3620,중급,표현,명사,을 쓰다
3621,중급,푸다01,동사,밥을
3622,중급,풀01,명사,로 붙이다
3623,중급,풀02,명사,이 자라다
3624,중급,풀리다,동사,나사가
3625,중급,풀어지다,동사,끈이
3626,중급,품01,명사,이 넉넉하다
3627,중급,-품08,접사,화장품
3628,중급,품다01,동사,아기를
3629,중급,품질03,명사,이 뛰어나다
3630,중급,풍기다,동사,냄새를
3631,중급,풍부하다,형용사,감정이
3632,중급,풍선02,명사,을 띄우다
3633,중급,풍속01,명사,세시 풍속
3634,중급,풍습01,명사,을 지키다
3635,중급,프로03,명사,프로 야구
3636,중급,프린터,명사,를 연결하다
3637,중급,플라스틱,명사,플라스틱 용기
3638,중급,피로02,명사,를 느끼다
3639,중급,피부02,명사,가 부드럽다
3640,중급,피부병,명사,을 앓다
3641,중급,피서,명사,를 즐기다
3642,중급,피하다,동사,책임을
3643,중급,피해01,명사,를 입다
3644,중급,피해자,명사,사고 피해자
3645,중급,필기,명사,를 g다
3646,중급,필수02,명사,필수 조건
3647,중급,필수적,관형사·명사,필수적 과정
3648,중급,필수품,명사,을 장만하다
3649,중급,필요성,명사,을 느끼다
3650,중급,핑계,명사,가 없어지다
3651,중급,하04,명사,상하
3652,중급,하긴,부사,하긴 그럴 수 있다
3653,중급,하나하나,명사/부사,하나하나 세다
3654,중급,하느님,명사,을 믿다
3655,중급,하도01,부사,하도 기가 막혀서
3656,중급,하숙,명사,을 옮기다
3657,중급,하양01,명사,으로 색칠하다
3658,중급,하여튼,부사,하여튼 괜찮다
3659,중급,하차,명사,승차
3660,중급,하품01,명사,이 나오다
3661,중급,하하01,부사,하하 웃다
3662,중급,-학07,접사,경제학
3663,중급,학과01,명사,전공 학과
3664,중급,학력02,명사,최종 학력
3665,중급,학문02,명사,에 정진하다
3666,중급,학부모,명사,를 모시다
3667,중급,학비,명사,를 내다
3668,중급,학습,명사,을 하다
3669,중급,학용품,명사,을 준비하다
3670,중급,학자01,명사,를 초청하다
3671,중급,한05,명사,을 품다
3672,중급,한06,명사,이 없다(욕심)
3673,중급,한가운데,명사,에 놓다
3674,중급,한겨울,명사,이 지나가다
3675,중급,한결,부사,한결 쉽다
3676,중급,한계,명사,를 넘다
3677,중급,한국말,명사,로 말하다
3678,중급,한국어,명사,를 말하다
3679,중급,한국인,명사,으로 태어나다
3680,중급,한국적,관형사·명사,한국적 교육
3681,중급,한꺼번에,부사,한꺼번에 갚다
3682,중급,한낮,명사,이 되다
3683,중급,한눈01,명사,에 알아보다
3684,중급,한동안,명사,한동안 계속되다
3685,중급,한둘,수사/명사,이 아니다
3686,중급,한때,명사/부사,를 보내다
3687,중급,한마디,명사,를 남기다
3688,중급,한문03,명사,을 읽다
3689,중급,한밤중,명사,이 지나다
3690,중급,한순간,명사,에 사라지다
3691,중급,한숨02,명사,을 쉬다
3692,중급,한여름,명사,을 지내다
3693,중급,한자02,명사,로 쓰다
3694,중급,한쪽,명사,으로 기울어지다
3695,중급,한참,명사/부사,을 기다리다
3696,중급,한창01,명사/부사,한창 붐비다
3697,중급,한층,부사,한층 깊어지다
3698,중급,한편,명사/부사,을 이루다
3699,중급,할부,명사,할부 기간
3700,중급,할인점,명사,을 이용하다
3701,중급,함부로,부사,함부로 말하다
3702,중급,합격,명사,면접 합격
3703,중급,합격자,명사,를 발표하다
3704,중급,합계01,명사,를 내다
3705,중급,합리적,관형사·명사,합리적 방법
3706,중급,합의01,명사,를 보다
3707,중급,합치다,동사,하나로
3708,중급,합하다,동사,힘을
3709,중급,항공료,명사,가 오르다
3710,중급,항공편,명사,을 알아보다
3711,중급,항의01,명사,항의 전화
3712,중급,해11,명사,를 끼치다
3713,중급,해결02,명사,문제 해결
3714,중급,해결책,명사,을 마련하다
3715,중급,해내다,동사,힘든 일을
3716,중급,해당05,명사,해당 부서
3717,중급,해돋이,명사,를 감상하다
3718,중급,해롭다,형용사,건강에
3719,중급,해물,명사,로 요리를 만들다
3720,중급,해방05,명사,을 맞이하다
3721,중급,해변,명사,을 거닐다
3722,중급,해산물,명사,을 맛보다
3723,중급,해석04,명사,영어 해석
3724,중급,해설03,명사,정답 해설
3725,중급,해소03,명사,스트레스 해소
3726,중급,해수욕장,명사,을 개장하다
3727,중급,해안02,명사,해안 지방
3728,중급,해치다,동사,경관을
3729,중급,핵심,명사,이 되다
3730,중급,핸드백,명사,을 메다
3731,중급,햇볕,명사,을 쬐다
3732,중급,햇살,명사,이 따뜻하다
3733,중급,-행07,접사,서울행
3734,중급,행사02,명사,권력 행사
3735,중급,행사장,명사,에 다녀오다
3736,중급,행운02,명사,이 오다
3737,중급,행위,명사,불법 행위
3738,중급,행정01,명사,행정 기관
3739,중급,행하다,동사,의식을
3740,중급,향03,명사,을 피우다
3741,중급,향기01,명사,를 맡다
3742,중급,향상01,명사,기술 향상
3743,중급,향수03,명사,를 뿌리다
3744,중급,향하다,동사,눈길이
3745,중급,허가01,명사,를 받다
3746,중급,허락,명사,을 받다
3747,중급,허리띠,명사,를 매다
3748,중급,허벅지,명사,신체
3749,중급,허용,명사,입학 허용
3750,중급,허허01,부사,허허 웃다
3751,중급,헌,관형사,헌 책
3752,중급,험하다,형용사,길이
3753,중급,헤매다,동사,길에서
3754,중급,헤아리다,동사,숫자를
3755,중급,헤엄치다,동사,물에서
3756,중급,현관01,명사,에 들어서다
3757,중급,현대01,명사,현대 문명
3758,중급,현대인,명사,으로 살다
3759,중급,현대적,관형사·명사,현대적 감각
3760,중급,현상04,명사,열대야 현상
3761,중급,현실02,명사,에 만족하다
3762,중급,현실적,관형사·명사,현실적 조건
3763,중급,현장03,명사,에 나가다
3764,중급,협력,명사,경제 협력
3765,중급,협조01,명사,를 요청하다
3766,중급,-형08,접사,기본형
3767,중급,형님,명사,형님과 아우
3768,중급,형성01,명사,가치관 형성
3769,중급,형식01,명사,을 갖추다
3770,중급,형태,명사,를 그리다
3771,중급,형편01,명사,을 보다
3772,중급,혜택,명사,을 누리다
3773,중급,호감,명사,을 느끼다
3774,중급,호기심,명사,이 강하다
3775,중급,호두01,명사,호두 열매
3776,중급,호르몬,명사,이 분비되다
3777,중급,호박01,명사,식물
3778,중급,호실01,명사,2호실
3779,중급,호주머니,명사,를 노리다
3780,중급,호흡,명사,이 멎다
3781,중급,혹은,부사,사랑 혹은 우정
3782,중급,혼나다,동사,아파서 혼나다
3783,중급,혼내다,동사,동생을
3784,중급,홀수,명사,짝수
3785,중급,홈페이지,명사,에 접속하다
3786,중급,홍보01,명사,신제품 홍보
3787,중급,홍수02,명사,가 나다
3788,중급,화07,명사,화요일
3789,중급,-화16,접사,간편화
3790,중급,화면05,명사,작품의 화면
3791,중급,화분01,명사,에 심다
3792,중급,화장02,명사,이 진하다
3793,중급,화장대,명사,에 앉다
3794,중급,화장지01,명사,로 닦다
3795,중급,화재01,명사,가 발생하다
3796,중급,화제07,명사,를 바꾸다
3797,중급,화창하다,형용사,날씨가
3798,중급,화폐,명사,전자 화폐
3799,중급,화해02,명사,를 청하다
3800,중급,확02,부사,소름이 확 끼치다
3801,중급,확대02,명사,축소
3802,중급,확보01,명사,인력 확보
3803,중급,확산,명사,을 막다
3804,중급,확신01,명사,이 서다
3805,중급,확실하다,형용사,증거가
3806,중급,확실히,부사,확실히 말하다
3807,중급,확인02,명사,을 받다
3808,중급,확장,명사,확장 공사
3809,중급,환경01,명사,자연 환경
3810,중급,환불02,명사,요금 환불
3811,중급,환상02,명사,이 깨지다
3812,중급,환상적,관형사·명사,환상적 소설
3813,중급,환승역,명사,에서 갈아타다
3814,중급,환영회,명사,를 열다
3815,중급,환율,명사,이 오르다
3816,중급,환하다01,형용사,불빛이
3817,중급,활기02,명사,를 띠다
3818,중급,활동02,명사,이 어렵다
3819,중급,활동적,관형사·명사,활동적 스포츠
3820,중급,활발하다,형용사,교류가
3821,중급,활용,명사,공간 활용
3822,중급,활짝,부사,활짝 열다
3823,중급,회13,명사,를 먹다
3824,중급,회담,명사,을 열다
3825,중급,회복,명사,피로 회복
3826,중급,회비03,명사,를 내다
3827,중급,회식,명사,을 하다
3828,중급,회의실,명사,에 모이다
3829,중급,회장07,명사,을 뽑다
3830,중급,회화03,명사,영어 회화
3831,중급,횟수,명사,를 세다
3832,중급,효과01,명사,가 있다
3833,중급,효과적,관형사·명사,효과적 사용
3834,중급,효도01,명사,를 하다
3835,중급,효율적,관형사·명사,효율적 방법
3836,중급,효자01,명사,로 알려지다
3837,중급,후반01,명사,전반
3838,중급,후보04,명사,대통령 후보
3839,중급,후식,명사,을 먹다
3840,중급,후추01,명사,를 뿌리다
3841,중급,후회01,명사,가 되다
3842,중급,후회스럽다,형용사,지난날이
3843,중급,훈련,명사,을 마치다
3844,중급,훔치다02,동사,물건을
3845,중급,휴가철,명사,을 보내다
3846,중급,휴대,명사,가 간편하다
3847,중급,휴식02,명사,을 취하다
3848,중급,휴양지,명사,로 떠나다
3849,중급,휴학,명사,을 결심하다
3850,중급,흉내,명사,를 내다
3851,중급,흐름,명사,강물의 흐름
3852,중급,흑백,명사,흑백의 대비
3853,중급,흔들리다,동사,배가
3854,중급,흔적,명사,을 남기다
3855,중급,흔하다,형용사,이름이
3856,중급,흔히,부사,흔히 듣다
3857,중급,흘러가다,동사,시냇물이
3858,중급,흘러나오다,동사,연기가
3859,중급,흘러내리다,동사,빗물이
3860,중급,흙01,명사,을 털다
3861,중급,흡수02,명사,땀 흡수
3862,중급,흥미,명사,가 생기다
3863,중급,흥미롭다,형용사,이야기가
3864,중급,흥분,명사,을 가라앉히다
3865,중급,흩어지다,동사,사방으로
3866,중급,희다,형용사,색깔이
3867,중급,희망자,명사,를 모으다
3868,중급,희생,명사,을 감수하다
3869,중급,희생자,명사,가 늘다
3870,중급,힘껏,부사,힘껏 밀다
3871,중급,힘쓰다,동사,학업에
3872,중급,힘없이,부사,힘없이 걷다
3873,중급,힘차다,형용사,목소리가
